id,cultivo,topografia
43.946,Pastos,Moderadamente ondulado
43.947,Pastos,Moderadamente ondulado
43.948,Pastos,Moderadamente ondulado
43.949,Pastos,Moderadamente ondulado
43.95,Pastos,Moderadamente ondulado
43.951,Pastos,Pendiente moderada
43.952,Pastos,Pendiente moderada
43.953,Pastos,Pendiente moderada
43.954,Pastos,Pendiente moderada
43.955,Pastos,Pendiente moderada
43.956,Pastos,Pendiente moderada
43.957,Pastos,Pendiente moderada
43.958,Pastos,Pendiente moderada
43.959,Pastos,Pendiente moderada
43.96,Aguacate,Moderadamente ondulado
43.961,Aguacate,Plano y pendiente
43.962,Plátano,Pendiente moderada
43.963,Plátano,Moderadamente ondulado
43.964,Pastos,Plano
43.965,Pastos,Moderadamente ondulado
43.966,Pastos,Moderadamente ondulado
43.967,Pastos,Moderadamente ondulado
43.968,Pastos,Moderadamente ondulado
43.969,Pastos,Moderadamente ondulado
43.97,Pastos,Moderadamente ondulado
43.971,Pastos,Moderadamente ondulado
43.972,Pastos,Moderadamente ondulado
43.973,Pastos,Moderadamente ondulado
43.974,Pastos,Moderadamente ondulado
43.975,Pastos,Moderadamente ondulado
43.976,Pastos,Moderadamente ondulado
43.977,Pastos,Moderadamente ondulado
43.978,Pastos,Moderadamente ondulado
43.98,Pastos,Moderadamente ondulado
43.981,Pastos,Moderadamente ondulado
43.982,Pastos,Plano
43.983,Pastos,Moderadamente ondulado
43.984,Pastos,Moderadamente ondulado
43.985,Pastos,Moderadamente ondulado
43.986,Pastos,Moderadamente ondulado
43.988,Pastos,Moderadamente ondulado
43.991,Café,Moderadamente ondulado
43.994,Plátano,Plano
43.995,Pastos,Plano
43.996,Maíz,Plano
43.999,Pastos,Moderadamente ondulado
44,Caucho,Plano
44.001,Pastos,Moderadamente ondulado
44.002,Pastos,Moderadamente ondulado
44.005,Pastos,Moderadamente ondulado
44.006,Pastos,Moderadamente ondulado
44.007,Pastos,Moderadamente ondulado
44.008,Pastos,Moderadamente ondulado
44.009,Pastos,Plano
44.01,Pastos,Moderadamente ondulado
44.011,Pastos,Moderadamente ondulado
44.012,Pastos,Moderadamente ondulado
44.013,Pastos,Moderadamente ondulado
44.014,Pastos,Moderadamente ondulado
44.015,Pastos,Moderadamente ondulado
44.016,Pastos,Moderadamente ondulado
44.017,Pastos,Moderadamente ondulado
44.019,Pastos,Moderadamente ondulado
44.021,Pastos,Moderadamente ondulado
44.022,Pastos,Moderadamente ondulado
44.024,Pastos,Moderadamente ondulado
44.025,Pastos,Moderadamente ondulado
44.026,Pastos,Moderadamente ondulado
44.027,Pastos,Moderadamente ondulado
44.028,Pastos,Moderadamente ondulado
44.029,Pastos,Moderadamente ondulado
44.03,Pastos,Moderadamente ondulado
44.031,Pastos,Ondulado
44.033,Pastos,Ondulado
44.036,Caña Panelera,Pendiente moderada
44.039,Pastos,Moderadamente ondulado
44.04,Pastos,Moderadamente ondulado
44.041,Pastos,Moderadamente ondulado
44.042,Pastos,Moderadamente ondulado
44.043,Pastos,Moderadamente ondulado
44.045,Pastos,Moderadamente ondulado
44.046,Pastos,Moderadamente ondulado
44.048,Aguacate,Plano
44.051,Pastos,Moderadamente ondulado
44.053,Pastos,Pendiente moderada
44.054,Pastos,Pendiente moderada
44.055,Pastos,Plano
44.056,Pastos,Plano
44.057,Pastos,Plano
44.058,Pastos,Plano
44.059,Pastos,Plano
44.06,Pastos,Plano
44.061,Pastos,Plano
44.062,Pastos,Plano
44.063,Pastos,Plano
44.064,Pastos,Plano
44.065,Pastos,Plano
44.066,Pastos,Plano
44.067,Pastos,Plano
44.068,Aguacate,Ondulado
44.069,Pastos,Plano
44.079,Aguacate,Plano
44.081,Aguacate,Ondulado
44.082,Arroz,Plano
44.085,Pastos,Plano
44.086,Pastos,Plano
44.087,Pastos,Plano
44.088,Pastos,Plano
44.089,Pastos,Plano
44.09,Pastos,Plano
44.091,Pastos,Plano
44.092,Pastos,Plano
44.093,Pastos,Plano
44.094,Pastos,Plano
44.095,Pastos,Plano
44.096,Pastos,Plano
44.097,Pastos,Plano
44.098,Pastos,Plano
44.099,Pastos,Plano
44.1,Pastos,Plano
44.101,Pastos,Plano
44.102,Pastos,Plano
44.103,Pastos,Plano
44.104,Pastos,Plano
44.105,Pastos,Plano
44.106,Pastos,Plano
44.107,Pastos,Plano
44.108,Pastos,Plano
44.109,Pastos,Plano
44.11,Pastos,Plano
44.112,Pastos,Plano
44.113,Pastos,Plano
44.114,Pastos,Plano
44.115,Pastos,Plano
44.116,Pastos,Plano
44.117,Pastos,Plano
44.118,Pastos,Plano
44.119,Pastos,Plano
44.123,Maíz,Ondulado
44.124,Aguacate,Ondulado
44.125,Aguacate,Ondulado
44.126,Café,Pendiente
44.127,Café,Pendiente
44.128,Café,Pendiente
44.144,Maíz,Ondulado
44.146,Café,Pendiente
44.155,Pastos,Plano
44.156,Aguacate,Pendiente
44.157,Café,Ondulado
44.166,Cacao,Plano
44.167,Cacao,Plano
44.168,Pastos,Plano
44.17,Pastos,Plano
44.171,Pastos,Ondulado
44.172,Pastos,Ondulado
44.173,Café,Pendiente
44.174,Café,Ondulado
44.175,Aguacate,Pendiente
44.176,Maíz,Pendiente
44.177,Café,Plano
44.179,Aguacate,Plano
44.18,Café,Pendiente
44.182,Pastos,Ondulado
44.184,Pastos,Ondulado
44.185,Pastos,Ondulado
44.186,Pastos,Ondulado
44.187,Café,Pendiente
44.188,Aguacate,Pendiente moderada
44.189,Pastos,Plano
44.19,Pastos,Plano
44.21,Pastos,Plano
44.211,Pastos,Plano
44.212,Pastos,Plano
44.213,Pastos,Plano
44.214,Pastos,Plano
44.215,Pastos,Plano
44.216,Pastos,Plano
44.217,Pastos,Plano
44.218,Pastos,Plano
44.219,Pastos,Plano
44.22,Pastos,Plano
44.225,Pastos,Ondulado
44.226,Pastos,Ondulado
44.227,Pastos,Moderadamente ondulado
44.228,Pastos,Moderadamente ondulado
44.229,Pastos,Moderadamente ondulado
44.23,Pastos,Moderadamente ondulado
44.231,Pastos,Pendiente moderada
44.233,Pastos,Pendiente moderada
44.234,Pastos,Plano
44.235,Pastos,Pendiente moderada
44.236,Pastos,Plano
44.237,Pastos,Plano
44.238,Pastos,Plano
44.239,Pastos,Plano
44.24,Pastos,Plano
44.241,Pastos,Plano
44.245,Aguacate,Ondulado
44.247,Pastos,Plano
44.249,Pastos,Pendiente moderada
44.25,Pastos,Pendiente moderada
44.251,Pastos,Pendiente moderada
44.252,Pastos,Pendiente moderada
44.253,Pastos,Pendiente moderada
44.254,Pastos,Pendiente moderada
44.255,Pastos,Pendiente moderada
44.256,Pastos,Plano
44.257,Pastos,Plano
44.258,Pastos,Plano
44.259,Pastos,Plano
44.26,Pastos,Plano
44.261,Pastos,Plano
44.262,Pastos,Plano
44.263,Pastos,Plano
44.264,Pastos,Plano
44.265,Pastos,Plano
44.266,Pastos,Plano
44.267,Pastos,Plano
44.268,Pastos,Plano
44.269,Pastos,Plano
44.27,Pastos,Plano
44.271,Pastos,Plano
44.272,Pastos,Plano
44.273,Pastos,Plano
44.274,Pastos,Plano
44.275,Pastos,Plano
44.276,Pastos,Plano
44.277,Pastos,Plano
44.278,Pastos,Plano
44.279,Pastos,Plano
44.28,Pastos,Plano
44.281,Pastos,Plano
44.282,Pastos,Plano
44.283,Pastos,Plano
44.284,Pastos,Plano
44.285,Pastos,Plano
44.286,Pastos,Plano
44.287,Pastos,Plano
44.288,Pastos,Plano
44.289,Pastos,Plano
44.29,Pastos,Plano
44.291,Pastos,Plano
44.292,Pastos,Plano
44.293,Pastos,Plano
44.294,Pastos,Plano
44.295,Pastos,Plano
44.296,Pastos,Plano
44.297,Pastos,Plano
44.298,Pastos,Plano
44.299,Pastos,Plano
44.3,Pastos,Plano
44.301,Pastos,Plano
44.302,Pastos,Plano
44.303,Pastos,Plano
44.304,Pastos,Plano
44.305,Pastos,Plano
44.307,Pastos,Plano
44.308,Pastos,Plano
44.309,Pastos,Plano
44.311,Pastos,Plano
44.312,Pastos,Plano
44.313,Pastos,Plano
44.314,Pastos,Plano
44.317,Pastos,Plano
44.325,Pastos,Plano
44.326,Caña Panelera,Plano
44.328,Caña Panelera,Plano
44.343,Aguacate,Moderadamente ondulado
44.35,Aguacate,Plano
44.351,Aguacate,Moderadamente ondulado
44.354,Maíz,Ondulado
44.355,Maíz,Ondulado
44.357,Aguacate,Pendiente moderada
44.358,Aguacate,Pendiente moderada
44.359,Aguacate,Moderadamente ondulado
44.36,Aguacate,Moderadamente ondulado
44.361,Aguacate,Moderadamente ondulado
44.362,Aguacate,Moderadamente ondulado
44.363,Aguacate,Moderadamente ondulado
44.364,Aguacate,Moderadamente ondulado
44.365,Aguacate,Moderadamente ondulado
44.368,Cacao,Ondulado
44.369,Aguacate,Pendiente moderada
44.371,Aguacate,Pendiente moderada
44.372,Pastos,Ondulado
44.373,Cacao,Ondulado
44.375,Pastos,Ondulado
44.379,Maíz,Ondulado
44.381,Café,Ondulado
44.385,Cacao,Ondulado
44.386,Cacao,Pendiente moderada
44.388,Café,Ondulado
44.39,Maíz,Ondulado
44.391,Café,Ondulado
44.393,Cacao,Ondulado
44.394,Aguacate,Ondulado
44.395,Pastos,Pendiente moderada
44.396,Pastos,Pendiente moderada
44.4,Aguacate,Ondulado
44.402,Cacao,Pendiente moderada
44.415,Cacao,Plano
44.416,Pastos,Ondulado
44.417,Pastos,Ondulado
44.419,Pastos,Moderadamente ondulado
44.42,Pastos,Moderadamente ondulado
44.434,Cacao,Plano
44.436,Cacao,Plano
44.437,Cacao,Pendiente moderada
44.438,Caucho,Plano
44.439,Cacao,Plano
44.441,Cacao,Plano
44.442,Cacao,Plano
44.443,Cacao,Plano
44.444,Cacao,Plano
44.445,Cacao,Pendiente moderada
44.446,Cacao,Pendiente moderada
44.447,Cacao,Pendiente moderada
44.448,Cacao,Pendiente moderada
44.449,Cacao,Pendiente moderada
44.45,Cacao,Pendiente moderada
44.451,Cacao,Pendiente moderada
44.452,Cacao,Pendiente moderada
44.453,Cacao,Pendiente moderada
44.454,Cacao,Pendiente moderada
44.455,Cacao,Plano
44.456,Cacao,Pendiente moderada
44.459,Cacao,Pendiente moderada
44.46,Cacao,Plano
44.461,Cacao,Plano
44.463,Cacao,Plano
44.464,Cacao,Plano
44.466,Cacao,Plano
44.472,Cacao,Pendiente moderada
44.473,Cacao,Plano
44.474,Cacao,Pendiente moderada
44.475,Cacao,Pendiente moderada
44.476,Cacao,Pendiente moderada
44.477,Cacao,Pendiente moderada
44.478,Cacao,Pendiente moderada
44.48,Cacao,Pendiente moderada
44.481,Cacao,Pendiente moderada
44.482,Cacao,Pendiente moderada
44.483,Cacao,Pendiente moderada
44.484,Cacao,Pendiente moderada
44.485,Cacao,Pendiente moderada
44.486,Cacao,Pendiente moderada
44.487,Cacao,Pendiente moderada
44.488,Cacao,Pendiente moderada
44.489,Cacao,Pendiente moderada
44.49,Cacao,Pendiente moderada
44.491,Cacao,Pendiente moderada
44.492,Maíz,Plano
44.496,Cacao,Pendiente moderada
44.498,Cacao,Pendiente moderada
44.5,Cacao,Pendiente moderada
44.502,Cacao,Pendiente moderada
44.503,Cacao,Pendiente moderada
44.504,Cacao,Pendiente moderada
44.505,Cacao,Pendiente moderada
44.506,Cacao,Pendiente moderada
44.507,Cacao,Pendiente moderada
44.508,Cacao,Pendiente moderada
44.509,Cacao,Pendiente moderada
44.51,Cacao,Pendiente moderada
44.516,Aguacate,Pendiente moderada
44.518,Cacao,Pendiente moderada
44.524,Cacao,Pendiente moderada
44.527,Cacao,Pendiente moderada
44.528,Cacao,Plano
44.532,Pastos,Plano
44.533,Pastos,Plano
44.534,Café,Ondulado
44.535,Cacao,Plano
44.536,Cacao,Plano
44.537,Café,Ondulado
44.538,Pastos,Ondulado
44.539,Pastos,Ondulado
44.54,Cacao,Plano
44.541,Cacao,Plano
44.542,Cacao,Plano
44.543,Cacao,Pendiente moderada
44.544,Cacao,Pendiente moderada
44.545,Cacao,Pendiente moderada
44.546,Cacao,Pendiente moderada
44.548,Cacao,Pendiente moderada
44.549,Cacao,Pendiente moderada
44.551,Cacao,Pendiente moderada
44.552,Cacao,Plano
44.554,Cacao,Pendiente moderada
44.555,Cacao,Pendiente moderada
44.564,Cacao,Plano
44.565,Cacao,Plano
44.567,Aguacate,Ondulado
44.575,Aguacate,Ondulado
44.578,Cacao,Moderadamente ondulado
44.586,Pasto Kikuyo,Plano
44.587,Pasto Kikuyo,Plano
44.595,Cacao,Plano
44.596,Cacao,Plano
44.597,Cacao,Plano
44.598,Cacao,Plano
44.599,Cacao,Plano
44.6,Cacao,Plano
44.601,Cacao,Plano
44.602,Cacao,Plano
44.603,Cacao,Plano
44.604,Cacao,Pendiente moderada
44.605,Cacao,Plano
44.606,Cacao,Plano
44.607,Cacao,Plano
44.608,Cacao,Plano
44.609,Cacao,Plano
44.61,Cacao,Plano
44.611,Cacao,Plano
44.612,Cacao,Plano
44.613,Cacao,Plano
44.614,Cacao,Plano
44.615,Cacao,Plano
44.616,Cacao,Plano
44.617,Cacao,Plano
44.618,Cacao,Plano
44.619,Cacao,Plano
44.62,Cacao,Plano
44.622,Cacao,Plano
44.623,Cacao,Plano
44.624,Cacao,Plano
44.625,Cacao,Plano
44.626,Cacao,Plano
44.627,Cacao,Plano
44.628,Cacao,Pendiente moderada
44.629,Cacao,Plano
44.634,Cacao,Moderadamente ondulado
44.639,Maíz,Pendiente moderada
44.64,Pastos,Ondulado
44.641,Pastos,Ondulado
44.643,Aguacate,Ondulado
44.645,Aguacate,Ondulado
44.646,Aguacate,Ondulado
44.649,Aguacate,Ondulado
44.658,Aguacate,Ondulado
44.661,Cacao,Plano
44.662,Cacao,Plano
44.663,Cacao,Plano
44.664,Cacao,Moderadamente ondulado
44.665,Cacao,Plano
44.666,Cacao,Moderadamente ondulado
44.693,Pastos,Plano
44.721,Pastos,Plano
44.73,Maíz,Plano
44.733,Cacao,Plano
44.734,Cacao,Plano
44.735,Cacao,Plano
44.736,Cacao,Plano
44.737,Cacao,Plano
44.738,Cacao,Plano
44.739,Cacao,Plano
44.74,Cacao,Plano
44.741,Cacao,Plano
44.742,Cacao,Moderadamente ondulado
44.743,Cacao,Plano
44.744,Cacao,Moderadamente ondulado
44.745,Cacao,Plano
44.746,Cacao,Pendiente moderada
44.747,Cacao,Plano
44.748,Cacao,Pendiente moderada
44.749,Cacao,Moderadamente ondulado
44.75,Cacao,Plano
44.751,Cacao,Plano
44.752,Cacao,Plano
44.753,Cacao,Plano
44.754,Cacao,Moderadamente ondulado
44.755,Maíz,Plano
44.756,Cacao,Plano
44.758,Cacao,Pendiente moderada
44.759,Cacao,Pendiente moderada
44.76,Cacao,Moderadamente ondulado
44.761,Cacao,Plano
44.762,Cacao,Moderadamente ondulado
44.763,Cacao,Moderadamente ondulado
44.764,Cacao,Pendiente moderada
44.765,Cacao,Plano
44.766,Cacao,Plano
44.767,Cacao,Plano
44.775,Cacao,Plano
44.785,Cacao,Plano
44.786,Cacao,Plano
44.787,Cacao,Plano
44.788,Cacao,Plano
44.789,Cacao,Plano
44.79,Cacao,Plano
44.791,Cacao,Plano
44.792,Cacao,Plano
44.793,Cacao,Plano
44.794,Cacao,Plano
44.795,Cacao,Plano
44.796,Cacao,Plano
44.797,Aguacate,Pendiente moderada
44.799,Cacao,Plano
44.8,Cacao,Plano
44.801,Cacao,Plano
44.802,Cacao,Plano
44.803,Cacao,Plano
44.804,Cacao,Plano
44.805,Cacao,Plano
44.806,Cacao,Moderadamente ondulado
44.807,Cacao,Plano
44.808,Cacao,Plano
44.809,Cacao,Moderadamente ondulado
44.81,Cacao,Moderadamente ondulado
44.811,Cacao,Moderadamente ondulado
44.812,Cacao,Plano
44.813,Cacao,Moderadamente ondulado
44.814,Pastos,Plano
44.815,Cacao,Moderadamente ondulado
44.816,Cacao,Pendiente moderada
44.817,Cacao,Plano
44.818,Cacao,Moderadamente ondulado
44.819,Cacao,Pendiente moderada
44.82,Cacao,Pendiente moderada
44.821,Cacao,Pendiente moderada
44.822,Cacao,Pendiente moderada
44.823,Cacao,Pendiente moderada
44.824,Cacao,Moderadamente ondulado
44.825,Cacao,Moderadamente ondulado
44.826,Cacao,Pendiente moderada
44.827,Cacao,Pendiente moderada
44.828,Cacao,Pendiente moderada
44.829,Cacao,Pendiente moderada
44.83,Cacao,Pendiente moderada
44.831,Cacao,Pendiente moderada
44.833,Arroz,Moderadamente ondulado
44.834,Cacao,Moderadamente ondulado
44.835,Cacao,Moderadamente ondulado
44.836,Cacao,Moderadamente ondulado
44.837,Aguacate,Ligeramente ondulado
44.838,Cacao,Plano
44.839,Pastos,Plano y ondulado
44.841,Caña Panelera,Plano y ondulado
44.842,Pastos,Ligeramente ondulado
44.843,Pastos,Ligeramente ondulado
44.844,Café,Ondulado
44.846,Pastos,Pendiente leve
44.85,Cacao,Moderadamente ondulado
44.851,Cacao,Moderadamente ondulado
44.852,Cacao,Plano
44.853,Cacao,Plano
44.854,Cacao,Moderadamente ondulado
44.855,Cacao,Moderadamente ondulado
44.857,Cacao,Moderadamente ondulado
44.858,Cacao,Moderadamente ondulado
44.859,Cacao,Moderadamente ondulado
44.86,Cacao,Moderadamente ondulado
44.861,Cacao,Moderadamente ondulado
44.862,Cacao,Moderadamente ondulado
44.864,Cacao,Pendiente moderada
44.865,Cacao,Plano
44.866,Cacao,Moderadamente ondulado
44.867,Cacao,Moderadamente ondulado
44.868,Cacao,Moderadamente ondulado
44.869,Pastos,Plano
44.87,Café,Plano
44.871,Caña Panelera,Plano
44.881,Cacao,Moderadamente ondulado
44.883,Cacao,Moderadamente ondulado
44.885,Cacao,Moderadamente ondulado
44.887,Cacao,Moderadamente ondulado
44.888,Cacao,Moderadamente ondulado
44.889,Cacao,Pendiente moderada
44.89,Cacao,Plano
44.891,Cacao,Plano
44.892,Cacao,Moderadamente ondulado
44.893,Cacao,Plano
44.894,Cacao,Pendiente moderada
44.896,Cacao,Plano
44.897,Cacao,Moderadamente ondulado
44.898,Cacao,Plano
44.899,Cacao,Pendiente moderada
44.9,Cacao,Moderadamente ondulado
44.902,Cacao,Moderadamente ondulado
44.903,Cacao,Moderadamente ondulado
44.905,Cacao,Pendiente moderada
44.906,Cacao,Plano
44.915,Pastos,Plano
44.916,Pastos,Plano
44.918,Cacao,Ligeramente ondulado
44.924,Cacao,Moderadamente ondulado
44.926,Cacao,Plano
44.927,Cacao,Pendiente moderada
44.928,Cacao,Moderadamente ondulado
44.929,Cacao,Plano
44.934,Cacao,Moderadamente ondulado
44.939,Cacao,Moderadamente ondulado
44.94,Pastos,Plano y ondulado
44.941,Pastos,Ligeramente ondulado
44.943,Cacao,Pendiente moderada
44.944,Café,Ligeramente ondulado
44.949,Pastos,Ligeramente ondulado
44.95,Pastos,Ligeramente ondulado
44.951,Cacao,Pendiente leve
44.952,Cacao,Pendiente leve
44.956,Pastos,Plano
44.96,Pastos,Moderadamente ondulado
44.961,Pastos,Ligeramente ondulado
44.962,Pastos,Moderadamente ondulado
44.964,Pastos,Ligeramente ondulado
44.965,Pastos,Ligeramente ondulado
44.966,Pastos,Plano
44.967,Pastos,Plano
44.968,Pastos,Ligeramente ondulado
44.972,Maíz,Moderadamente ondulado
44.973,Pastos,Plano
44.977,Caña Panelera,Plano
44.982,Maíz,Plano
44.983,Aguacate,Moderadamente ondulado
45.004,Aguacate,Pendiente moderada
45.006,Plátano,Pendiente moderada
45.011,Pastos,Plano
45.013,Maíz,Plano
45.014,Aguacate,Pendiente leve
45.015,Caña Panelera,Plano
45.019,Cacao,Ligeramente ondulado
45.02,Pastos,Plano
45.021,Pastos,Plano
45.022,Pastos,Plano
45.026,Pastos,Plano
45.027,Pastos,Plano
45.028,Pastos,Ligeramente ondulado
45.029,Pastos,Ligeramente ondulado
45.03,Pastos,Plano
45.031,Pastos,Plano
45.032,Pastos,Ligeramente ondulado
45.033,Pastos,Ligeramente ondulado
45.034,Pastos,Plano
45.035,Aguacate,Moderadamente ondulado
45.037,Pastos,Plano
45.038,Pastos,Plano
45.039,Pastos,Ligeramente ondulado
45.041,Pastos,Ligeramente ondulado
45.042,Aguacate,Moderadamente ondulado
45.043,Pastos,Ligeramente ondulado
45.044,Pastos,Moderadamente ondulado
45.045,Pastos,Plano
45.053,Pastos,Plano
45.054,Pastos,Plano
45.055,Pastos,Moderadamente ondulado
45.056,Pastos,Plano
45.057,Pastos,Plano
45.058,Pastos,Plano
45.06,Pastos,Moderadamente ondulado
45.061,Pastos,Moderadamente ondulado
45.062,Pastos,Plano
45.063,Pastos,Plano
45.064,Pastos,Plano
45.065,Pastos,Plano
45.066,Pastos,Plano
45.067,Pastos,Moderadamente ondulado
45.068,Pastos,Plano
45.069,Pastos,Plano
45.07,Pastos,Moderadamente ondulado
45.071,Pastos,Moderadamente ondulado
45.072,Pastos,Moderadamente ondulado
45.073,Pastos,Moderadamente ondulado
45.074,Pastos,Moderadamente ondulado
45.075,Pastos,Moderadamente ondulado
45.076,Pastos,Moderadamente ondulado
45.078,Cacao,Plano
45.079,Cacao,Plano
45.08,Maíz,Plano
45.094,Maíz,Moderadamente ondulado
45.101,Maíz,Pendiente moderada
45.104,Maíz,Pendiente moderada
45.111,Maíz,Pendiente moderada
45.112,Maíz,Moderadamente ondulado
45.113,Pastos,Pendiente moderada
45.115,Maíz,Moderadamente ondulado
45.118,Maíz,Plano
45.119,Maíz,Moderadamente ondulado
45.131,Pastos,Pendiente moderada
45.132,Maíz,Plano
45.134,Maíz,Plano
45.135,Aguacate,Pendiente moderada
45.138,Maíz,Pendiente moderada
45.14,Maíz,Moderadamente ondulado
45.141,Maíz,Moderadamente ondulado
45.142,Maíz,Moderadamente ondulado
45.145,Maíz,Pendiente moderada
45.149,Pastos,Ondulado
45.15,Maíz,Plano
45.152,Aguacate,Ondulado
45.156,Pastos,Ondulado
45.157,Pastos,Ondulado
45.159,Pastos,Ondulado
45.165,Cacao,Plano
45.166,Cacao,Plano
45.168,Cacao,Plano
45.178,Cacao,Pendiente moderada
45.18,Maíz,Plano
45.187,Arroz,Ligeramente ondulado
45.19,Pastos,Plano
45.191,Pastos,Plano
45.192,Pastos,Plano
45.193,Pastos,Plano
45.194,Caña Panelera,Pendiente moderada
45.195,Maíz,Plano
45.196,Pastos,Ondulado
45.197,Café,Pendiente moderada
45.198,Café,Pendiente moderada
45.199,Pastos,Ondulado
45.201,Pastos,Ondulado
45.202,Pastos,Ondulado
45.203,Pastos,Ondulado
45.204,Pastos,Ondulado
45.205,Pastos,Ondulado
45.206,Pastos,Ondulado
45.207,Pastos,Ondulado
45.208,Maíz,Plano
45.209,Pastos,Ondulado
45.211,Café,Pendiente moderada
45.213,Cacao,Moderadamente ondulado
45.214,Maíz,Plano
45.215,Maíz,Pendiente moderada
45.218,Aguacate,Pendiente moderada
45.221,Pastos,Pendiente moderada
45.225,Pastos,Pendiente moderada
45.227,Aguacate,Plano
45.232,Pastos,Pendiente moderada
45.239,Pastos,Moderadamente ondulado
45.242,Pastos,Pendiente moderada
45.243,Maíz,Moderadamente ondulado
45.245,Pastos,Plano
45.246,Pastos,Plano
45.247,Cacao,Plano
45.248,Cacao,Plano
45.249,Cacao,Moderadamente ondulado
45.25,Cacao,Plano
45.251,Cacao,Moderadamente ondulado
45.252,Cacao,Moderadamente ondulado
45.253,Cacao,Moderadamente ondulado
45.254,Cacao,Moderadamente ondulado
45.255,Cacao,Pendiente moderada
45.256,Cacao,Moderadamente ondulado
45.257,Cacao,Pendiente moderada
45.26,Cacao,Plano
45.261,Cacao,Moderadamente ondulado
45.262,Cacao,Pendiente moderada
45.264,Pastos,Plano
45.265,Pastos,Pendiente moderada
45.266,Pastos,Plano
45.267,Plátano,Pendiente moderada
45.268,Plátano,Pendiente moderada
45.269,Plátano,Moderadamente ondulado
45.27,Pastos,Moderadamente ondulado
45.272,Pastos,Plano
45.274,Pastos,Pendiente moderada
45.275,Cacao,Pendiente moderada
45.278,Pastos,Plano
45.279,Maíz,Plano
45.281,Pastos,Moderadamente ondulado
45.282,Maíz,Plano
45.285,Maíz,Plano
45.286,Maíz,Plano
45.287,Maíz,Plano
45.288,Maíz,Moderadamente ondulado
45.296,Maíz,Pendiente moderada
45.297,Maíz,Moderadamente ondulado
45.298,Maíz,Pendiente moderada
45.299,Maíz,Pendiente moderada
45.3,Maíz,Pendiente moderada
45.301,Maíz,Moderadamente ondulado
45.302,Maíz,Plano
45.303,Maíz,Pendiente moderada
45.304,Maíz,Plano
45.307,Maíz,Pendiente moderada
45.308,Maíz,Plano
45.309,Maíz,Moderadamente ondulado
45.31,Maíz,Moderadamente ondulado
45.311,Maíz,Plano
45.312,Maíz,Plano
45.313,Maíz,Plano
45.314,Maíz,Plano
45.315,Maíz,Plano
45.325,Pastos,Moderadamente ondulado
45.326,Maíz,Pendiente moderada
45.327,Maíz,Pendiente moderada
45.328,Maíz,Pendiente moderada
45.329,Maíz,Plano
45.33,Maíz,Plano
45.331,Maíz,Plano
45.332,Maíz,Pendiente moderada
45.333,Maíz,Plano
45.334,Maíz,Plano
45.335,Maíz,Moderadamente ondulado
45.336,Maíz,Pendiente moderada
45.337,Maíz,Pendiente moderada
45.338,Maíz,Pendiente moderada
45.339,Maíz,Pendiente moderada
45.34,Maíz,Pendiente moderada
45.341,Maíz,Moderadamente ondulado
45.342,Maíz,Pendiente moderada
45.343,Maíz,Pendiente moderada
45.344,Maíz,Pendiente moderada
45.345,Maíz,Pendiente moderada
45.346,Maíz,Pendiente moderada
45.347,Maíz,Plano
45.35,Aguacate,Pendiente moderada
45.351,Cacao,Ondulado
45.357,Cacao,Ondulado
45.358,Cacao,Plano
45.364,Pastos,Plano
45.365,Pastos,Plano
45.368,Caucho,Plano
45.379,Pasto Kikuyo,Plano
45.382,Caucho,Plano
45.386,Cacao,Plano
45.388,Plátano,Moderadamente ondulado
45.389,Café,Moderadamente ondulado
45.392,Maíz,Plano
45.403,Cacao,Pendiente moderada
45.404,Aguacate,Pendiente moderada
45.405,Cacao,Ondulado
45.406,Cacao,Plano
45.409,Cacao,Pendiente moderada
45.419,Aguacate,Ondulado
45.421,Aguacate,Moderadamente ondulado
45.422,Aguacate,Moderadamente ondulado
45.423,Cacao,Pendiente moderada
45.426,Pastos,Plano
45.427,Pastos,Plano
45.428,Pastos,Plano
45.429,Aguacate,Ondulado
45.43,Pastos,Plano
45.435,Aguacate,Ondulado
45.436,Aguacate,Ondulado
45.437,Aguacate,Ondulado
45.445,Pastos,Plano
45.446,Pastos,Plano
45.447,Café,Pendiente moderada
45.448,Pastos,Plano
45.449,Aguacate,Ondulado
45.45,Pastos,Plano
45.451,Pastos,Plano
45.452,Aguacate,Ondulado
45.462,Maíz,Plano
45.471,Pastos,Plano
45.472,Aguacate,Moderadamente ondulado
45.474,Pastos,Plano
45.476,Pastos,Plano
45.485,Plátano,Pendiente moderada
45.492,Cacao,Plano
45.493,Cacao,Plano
45.497,Plátano,Plano
45.498,Pastos,Ondulado
45.499,Pastos,Ondulado
45.514,Pasto Kikuyo,Plano
45.523,Aguacate,Pendiente leve
45.526,Aguacate,Pendiente moderada
45.527,Arroz,Plano
45.53,Cacao,Plano
45.538,Cacao,Plano
45.549,Caucho,Plano
45.55,Caucho,Plano
45.551,Caucho,Plano
45.552,Caucho,Plano
45.553,Caucho,Plano
45.554,Caucho,Plano
45.555,Caucho,Plano
45.556,Caucho,Plano
45.557,Caucho,Plano
45.558,Caucho,Plano
45.559,Caucho,Plano
45.56,Caucho,Plano
45.561,Caucho,Plano
45.562,Caucho,Plano
45.563,Caucho,Plano
45.564,Caucho,Plano
45.565,Caucho,Plano
45.566,Pastos,Ondulado
45.568,Pastos,Ondulado
45.573,Pastos,Pendiente moderada
45.576,Cacao,Plano
